Formulation_ID,group_key,group_primary_cas,group_primary_name,group_key_src,group_primary_from_same_row,group_primary_ing_idx,group_primary_cas_ing_idx,group_primary_name_ing_idx
EyeIrritation6pack_PID765,Other/Inert Ingredients,,Other/Inert Ingredients,name,False,4.0,,4.0
EyeIrritation6pack_PID768,30560-19-1,30560-19-1,Acephate,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID77,566191-89-7,566191-89-7,Aminopyralid Triisopropanolamine Salt,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID770,149877-41-8,149877-41-8,Bifenazate,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID771,330-54-1,330-54-1,"Assay (HPLC): min. as the sum of Diuron, Carbendazim and",cas,False,4.0,4.0,0.0
EyeIrritation6pack_PID772,2634-33-5,2634-33-5,"1,2-Benzisothiazolin-3-one",cas,True,9.0,9.0,9.0
EyeIrritation6pack_PID773,52-51-7,52-51-7,Bronopol,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID774,57-55-6,57-55-6,2-Propanediol,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID776,1071-83-6,1071-83-6,Glyphosate,cas,True,15.0,15.0,15.0
EyeIrritation6pack_PID777,7783-20-2,7783-20-2,Sulfuric acid diammonium salt,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID779,60207-90-1,60207-90-1,Propiconazole,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID78,33089-61-1,33089-61-1,Chemical Name: Amitraz,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID780,108-88-3,108-88-3,Toluene,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID781,5234-68-4,5234-68-4,Carboxin,cas,True,7.0,7.0,7.0
EyeIrritation6pack_PID783,107534-96-3,107534-96-3,Tebuconazole,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID784,138261-41-3,138261-41-3,Imidacloprid,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID788,107534-96-3,107534-96-3,mol,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID79,33089-61-1,33089-61-1,Amitraz,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID790,81335-77-5,81335-77-5,Imazethapyr,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID791,110-82-7,110-82-7,Cyclohexane,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID792,51-03-6,51-03-6,Piperonyl Butoxide,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID793,365400-11-9,365400-11-9,Synonyms,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID794,179101-81-6,179101-81-6,Synonyms : Pyridalyl,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID795,7786-80-3,7786-80-3,"1,2,3,6-Tetrahydro-N-octyl-3,6-methanophthalimide",cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID796,119446-68-3,119446-68-3,Difenoconazole,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID797,1897-45-6,1897-45-6,"Chlorothalonil, Iprodione 9.4%, Thiophanate methyl 9.4%, Tebuconazole 2.8%",cas,False,2.0,2.0,0.0
EyeIrritation6pack_PID798,124495-18-7,124495-18-7,quinoxyfen,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID799,124495-18-7,124495-18-7,Quinoxyfen,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID80,82558-50-7,82558-50-7,Isoxaben,cas,True,6.0,6.0,6.0
EyeIrritation6pack_PID800,5131-66-8,5131-66-8,1-butoxy-2-propanol,cas,True,5.0,5.0,5.0
EyeIrritation6pack_PID801,72490-01-8,72490-01-8,Fenoxycarb,cas,True,7.0,7.0,7.0
EyeIrritation6pack_PID802,114-26-1,114-26-1,Propoxur,cas,True,5.0,5.0,5.0
EyeIrritation6pack_PID803,57-55-6,57-55-6,"propane-,2-diol >= 1 - <",cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID804,22248-79-9,22248-79-9,Tetrachlorvinphos,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID806,1982-69-0,1982-69-0,Sodium dicamba,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID808,35554-44-0,35554-44-0,Imazalil,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID809,35554-44-0,35554-44-0,Imazalil,cas,True,5.0,5.0,5.0
EyeIrritation6pack_PID81,107534-96-3,107534-96-3,Tebuconazole,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID810,52645-53-1,52645-53-1,Permethrin,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID811,122008-85-9,122008-85-9,Cyhalofop-butyl,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID812,123-42-2,123-42-2,Diacetone Alcohol,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID813,Bispyribac-sodium,,Bispyribac-sodium,name,False,0.0,,0.0
EyeIrritation6pack_PID814,64742-94-5,64742-94-5,Heavy aromatic naphtha > 40.0,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID815,858956-08-8,858956-08-8,Aminocyclopyrachlor,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID816,1897-45-6,1897-45-6,Chlorothalonil,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID817,1897-45-6,1897-45-6,Chlorothalonil,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID818,119446-68-3,119446-68-3,Difenoconazole,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID819,8018-01-7,8018-01-7,Mancozeb,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID822,52-51-7,52-51-7,Bronopol >= 5.0,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID827,138261-41-3,138261-41-3,Imidacloprid,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID828,138261-41-3,138261-41-3,mol,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID829,16752-77-5,16752-77-5,Methomyl,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID830,111991-09-4,111991-09-4,Nicosulfuron,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID831,107534-96-3,107534-96-3,Tebuconazole 37.5-39.9 X,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID832,79277-27-3,79277-27-3,Thifensulfuron methyl,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID833,36734-19-7,36734-19-7,Iprodione,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID834,27176-87-0,27176-87-0,Dodecylbenzenesulfonic acid,cas,True,10.0,10.0,10.0
EyeIrritation6pack_PID835,7704-34-9,7704-34-9,Sulfur,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID837,188489-07-8,188489-07-8,Flufenpyr-ethyl,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID838,104206-82-8,104206-82-8,Mesotrione,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID839,165252-70-0,165252-70-0,Particulates Not Otherwise Classified,cas,False,0.0,0.0,1.0
EyeIrritation6pack_PID840,1333-86-4,1333-86-4,Carbon,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID841,7704-34-9,7704-34-9,Sulfur,cas,True,7.0,7.0,7.0
EyeIrritation6pack_PID843,7704-34-9,7704-34-9,Sulfur,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID844,7704-34-9,7704-34-9,Sulfur,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID852,107534-96-3,107534-96-3,Tebuconazole,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID853,138261-41-3,138261-41-3,Imidacloprid 10.6,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID854,137-26-8,137-26-8,Bis(dimethylaminothiocarbonyl) disulfide,cas,True,26.0,26.0,26.0
EyeIrritation6pack_PID856,141112-29-0,141112-29-0,Isoxaflutole,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID857,53112-28-0,53112-28-0,Pyrimethanil,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID86,127277-53-6,127277-53-6,Prohexadione-calcium,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID860,91465-08-6,91465-08-6,Lambda-Cyhalothrin () Not Established Not Established,cas,False,4.0,4.0,3.0
EyeIrritation6pack_PID861,165252-70-0,165252-70-0,1-Methyl-2-nitro-3-((tetrahydrofuran-3-yl)methyl)guanidine,cas,True,5.0,5.0,5.0
EyeIrritation6pack_PID863,64-17-5,64-17-5,Ethanol n/a,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID865,874967-67-6,874967-67-6,Sedaxane,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID866,874967-67-6,874967-67-6,Sedaxane,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID867,138261-41-3,138261-41-3,Imidacloprid,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID868,80844-07-1,80844-07-1,Etofenprox,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID869,38641-94-0,38641-94-0,"isopropylamine salt (EC no) -8 Poly(oxy-1,2-ethanediyl),.alpha.-phosphono-.omega.-",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID87,117428-22-5,117428-22-5,Other/Inert Ingredients,cas,False,0.0,0.0,3.0
EyeIrritation6pack_PID870,7783-20-2,7783-20-2,Ammonium Sulfate,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID871,1330-20-7,1330-20-7,Xylene,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID873,77182-82-2,77182-82-2,Glufosinate-ammonium,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID874,68476-86-8,68476-86-8,Propane/n-Butane,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID875,1317-39-1,1317-39-1,dicopper oxide - <50,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID876,66230-04-4,66230-04-4,Es-fenvalerate,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID877,138261-41-3,138261-41-3,Imidacloprid,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID891,111991-09-4,111991-09-4,Nicosulfuron,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID892,2008-39-1,2008-39-1,"(2,4-Dichlorophenoxy)acetic acid dimethylamine",cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID893,56425-91-3,56425-91-3,Flurprimidol,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID896,148477-71-8,148477-71-8,Spirodiclofen,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID897,203313-25-1,203313-25-1,spirotetramat (ISO),cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID899,118134-30-8,118134-30-8,spiroxamine >98,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID900,93-15-2,93-15-2,"1,2-Dimethoxy-4-(2-propen-1-yl)benzene",cas,True,7.0,7.0,7.0
EyeIrritation6pack_PID901,131860-33-8,131860-33-8,Azoxystrobin,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID903,1689-99-2,1689-99-2,Bromoxynil octanoate,cas,True,5.0,5.0,5.0
EyeIrritation6pack_PID905,64742-95-6,64742-95-6,"Solvent Naphtha (petroleum), light aromatic",cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID907,84087-01-4,84087-01-4,Quinclorac,cas,True,7.0,7.0,7.0
EyeIrritation6pack_PID908,178928-70-6,178928-70-6,Prothioconazole,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID914,240494-70-6,240494-70-6,Metofluthrin,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID915,121-75-5,121-75-5,Malathion,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID916,7704-34-9,7704-34-9,Sulfur,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID917,81406-37-3,81406-37-3,Fluroxypyr-meptyl,cas,True,7.0,7.0,7.0
EyeIrritation6pack_PID918,7287-19-6,7287-19-6,Prometryn,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID919,165252-70-0,165252-70-0,1-Methyl-2-nitro-3-((tetrahydrofuran-3-yl)methyl)guanidine,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID920,82657-04-3,82657-04-3,Bifenthrin and none established,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID922,121552-61-2,121552-61-2,Cyprodinil,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID923,67-63-0,67-63-0,Isopropyl Alcohol R11,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID924,9016-87-9,9016-87-9,Diphenylmethanediisocyanate,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID926,23564-05-8,23564-05-8,Thiophanate-methyl,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID928,153719-23-4,153719-23-4,Thiamethoxam,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID932,122453-73-0,122453-73-0,Trichloroacetic Acid,cas,False,1.0,1.0,0.0
EyeIrritation6pack_PID933,7631-86-9,7631-86-9,"Silica, amorphous",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID934,51-03-6,51-03-6,Piperonyl butoxide,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID935,68359-37-5,68359-37-5,Cyfluthrin,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID936,91465-08-6,91465-08-6,">= - < Hydrocarbons, C3-4",cas,False,4.0,4.0,0.0
EyeIrritation6pack_PID937,35554-44-0,35554-44-0,"Mepiquat Chloride: N,N- 246-147-6 TN4939200",cas,False,2.0,2.0,0.0
EyeIrritation6pack_PID938,165252-70-0,165252-70-0,1-Methyl-2-nitro-3-((tetrahydrofuran-3-yl)methyl)guanidine,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID940,131341-86-1,131341-86-1,Fludioxonil,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID946,107534-96-3,107534-96-3,"Tebuconazole (-(4-chlorophenyl)-4,4-dimethyl-3-(1,2,4-triazol-1",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID951,107534-96-3,107534-96-3,"1-(4-chlorophenyl)-4,4-dimethyl-3-(1,2,4-triazol-1-ylmethyl)pentan-3-ol",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID952,107534-96-3,107534-96-3,Tebuconazole,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID953,107534-96-3,107534-96-3,Active ingredient (% w/w): Tebuconazole,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID955,Active ingredient (% w/w): Tebuconazole Technical,,Active ingredient (% w/w): Tebuconazole Technical,name,False,0.0,,0.0
EyeIrritation6pack_PID956,79-14-1,79-14-1,"Acetic acid, hydroxy- Glycolic Acid",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID96,129909-90-6,129909-90-6,Amicarbazone,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID960,68359-37-5,68359-37-5,Cyfluthrin,cas,True,6.0,6.0,6.0
EyeIrritation6pack_PID961,5915-41-3,5915-41-3,Terbuthylazine,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID962,120068-37-3,120068-37-3,Content (W/W),cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID965,7783-20-2,7783-20-2,Ammonium sulfate 30 - 50,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID966,1071-83-6,1071-83-6,Glyphosate (ISO),cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID967,138261-41-3,138261-41-3,Imidacloprid,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID968,138261-41-3,138261-41-3,Imidacloprid,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID969,16389-88-1,16389-88-1,Limestone Dolomite 80-90,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID970,82-68-8,82-68-8,Fartox,cas,True,5.0,5.0,5.0
EyeIrritation6pack_PID971,138261-41-3,138261-41-3,Imidacloprid,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID972,138261-41-3,138261-41-3,"Inert Ingredients: ............ contamination, notification, and emergency assistance. It also contains specific in",cas,False,3.0,3.0,1.0
EyeIrritation6pack_PID974,51707-55-2,51707-55-2,Thidiazuron,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID976,317815-83-1,317815-83-1,"Synonyms : Thiencarbazone-methyl,Thiencarbazone",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID977,210880-92-5,210880-92-5,Clothianidin,cas,True,5.0,5.0,5.0
EyeIrritation6pack_PID978,133-06-2,133-06-2,Captan,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID979,153719-23-4,153719-23-4,Thiamethoxam,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID980,153719-23-4,153719-23-4,Thiamethoxam,cas,True,3.0,3.0,3.0
EyeIrritation6pack_PID982,1071-83-6,1071-83-6,Glyphosate,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID983,137-26-8,137-26-8,Bis(dimethylaminothiocarbonyl) disulfide,cas,True,5.0,5.0,5.0
EyeIrritation6pack_PID985,129558-76-5,129558-76-5,Tolfenpyrad EC,cas,True,1.0,1.0,1.0
EyeIrritation6pack_PID986,68359-37-5,68359-37-5,Cyfluthrin Not Established,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID988,76674-21-0,76674-21-0,Flutriafol,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID989,210631-68-8,210631-68-8,"Topramezone [3-(4,5-dihydro-isoxazolyl)-2-methyl-4-(methylsulfonyl",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID990,8018-01-7,8018-01-7,Mancozeb,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID991,23564-05-8,23564-05-8,Thiophanate methyl,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID992,23564-05-8,23564-05-8,Thiophanate-methyl,cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID993,1071-83-6,1071-83-6,Water,cas,False,3.0,3.0,1.0
EyeIrritation6pack_PID994,85-00-7,85-00-7,"Diquat dibromide [6,7-dihydrodipyrido(1,2-a:2’,1’-c) pyrazinediium dibromide",cas,True,0.0,0.0,0.0
EyeIrritation6pack_PID996,76-87-9,76-87-9,Triphenyltin hydroxide,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID997,52645-53-1,52645-53-1,Permethrin,cas,True,4.0,4.0,4.0
EyeIrritation6pack_PID998,125401-92-5,125401-92-5,Bispyribac-sodium,cas,True,2.0,2.0,2.0
EyeIrritation6pack_PID999,34590-94-8,34590-94-8,Dipropylene Glycol Monomethyl Ether (DPM) ≥75-≤90,cas,True,0.0,0.0,0.0
MIX1,104206-82-8,104206-82-8,"Mesotrione 2-[4-(methylsulfonyl)-2-nitrobenzoyl]-1,3-cyclohexanedione",cas,True,0.0,0.0,0.0
MIX10,131860-33-8,131860-33-8,Azoxystrobin,cas,True,1.0,1.0,1.0
MIX100,131983-72-7,131983-72-7,Triticonazole,cas,True,3.0,3.0,3.0
MIX1000,MIX1000,,,fid,False,,,
MIX1001,106-26-3,106-26-3,Neral,cas,True,1.0,1.0,1.0
MIX1002,VAT: RO8999719,,VAT: RO8999719,name,False,0.0,,0.0
MIX1003,MIX1003,,,fid,False,,,
MIX1004,87-44-5,87-44-5,(-)-Caryophyllene,cas,True,0.0,0.0,0.0
MIX1005,MIX1005,,,fid,False,,,
MIX1006,80-56-8,80-56-8,(+-)-alpha-Pinene,cas,True,0.0,0.0,0.0
MIX1007,8016-37-3,8016-37-3,Myrrh essential oil,cas,True,0.0,0.0,0.0
MIX1008,3779-61-1,3779-61-1,Linalool,cas,False,8.0,8.0,1.0
MIX1009,MIX1009,,,fid,False,,,
MIX101,2893-78-9,2893-78-9,Troclosene sodium,cas,True,1.0,1.0,1.0
MIX1010,(+)-Limonene,,(+)-Limonene,name,False,0.0,,0.0
MIX1011,MIX1011,,,fid,False,,,
MIX1012,68606-83-7,68606-83-7,Cananga odorata,cas,True,0.0,0.0,0.0
MIX1013,International Journal of Pharma Growth Research Review www.pharmagrowthjournal.com 36,,International Journal of Pharma Growth Research Review www.pharmagrowthjournal.com 36,name,False,0.0,,0.0
MIX1014,MIX1014,,,fid,False,,,
MIX1015,MIX1015,,,fid,False,,,
MIX1016,MIX1016,,,fid,False,,,
MIX1017,MIX1017,,,fid,False,,,
MIX1018,MIX1018,,,fid,False,,,
MIX1019,MIX1019,,,fid,False,,,
MIX102,1897-45-6,1897-45-6,Chlorothalonil,cas,True,1.0,1.0,1.0
MIX1020,"1,8-Cineole",,"1,8-Cineole",name,False,0.0,,0.0
MIX1021,MIX1021,,,fid,False,,,
MIX1022,MIX1022,,,fid,False,,,
MIX1023,MIX1023,,,fid,False,,,
MIX1024,MIX1024,,,fid,False,,,
MIX1025,64-17-5,64-17-5,Ethanol,cas,True,0.0,0.0,0.0
MIX1026,Citronellol,,Citronellol,name,False,0.0,,0.0
MIX1027,MIX1027,,,fid,False,,,
MIX1028,MIX1028,,,fid,False,,,
MIX1029,150-84-5,150-84-5,Citronellyl Acetate,cas,True,0.0,0.0,0.0
MIX103,2921-88-2,2921-88-2,Chlorpyrifos,cas,True,1.0,1.0,1.0
MIX1030,78-70-6,78-70-6,Linalool,cas,True,0.0,0.0,0.0
MIX1031,MIX1031,,,fid,False,,,
MIX1032,106-23-0,106-23-0,Citronellal,cas,True,0.0,0.0,0.0
MIX1033,MIX1033,,,fid,False,,,
MIX1034,78-70-6,78-70-6,Linalool,cas,True,0.0,0.0,0.0
MIX1035,MIX1035,,,fid,False,,,
MIX1036,MIX1036,,,fid,False,,,
MIX1037,8000-34-8,8000-34-8,Clove stem oil,cas,True,0.0,0.0,0.0
MIX1038,MIX1038,,,fid,False,,,
MIX1039,MIX1039,,,fid,False,,,
MIX104,114311-32-9,114311-32-9,Proprietary ingredients,cas,False,0.0,0.0,1.0
MIX1040,MIX1040,,,fid,False,,,
MIX1041,470-82-6,470-82-6,"1,8-Cineole",cas,True,0.0,0.0,0.0
MIX1042,3856-25-5,3856-25-5,Copaene,cas,True,0.0,0.0,0.0
MIX1043,8000-26-8,8000-26-8,Pine needle oil,cas,True,0.0,0.0,0.0
MIX1044,78-70-6,78-70-6,Linalool,cas,True,0.0,0.0,0.0
MIX1045,80-56-8,80-56-8,(+-)-alpha-Pinene,cas,True,0.0,0.0,0.0
MIX1046,MIX1046,,,fid,False,,,
MIX1047,Thujopsene,,Thujopsene,name,False,0.0,,0.0
MIX1048,Diethylene Glycol Monobutyl Ether,,Diethylene Glycol Monobutyl Ether,name,False,0.0,,0.0
MIX1049,MIX1049,,,fid,False,,,
MIX105,131341-86-1,131341-86-1,Fludioxonil,cas,True,2.0,2.0,2.0
MIX1050,78-70-6,78-70-6,Linalool,cas,True,0.0,0.0,0.0
MIX1051,134-20-3,134-20-3,Methyl Anthranilate,cas,True,0.0,0.0,0.0
MIX1052,80-56-8,80-56-8,"Limonene, (-)-",cas,False,1.0,1.0,0.0
MIX1053,14901-07-6,14901-07-6,"4-(2,6,6-Trimethyl-1-cyclohexen-1-yl)-3-buten-2-one",cas,True,0.0,0.0,0.0
MIX1054,5989-54-8,5989-54-8,"Limonene, (-)-",cas,True,0.0,0.0,0.0
MIX1055,107-75-5,107-75-5,Hydroxycitronellal,cas,True,0.0,0.0,0.0
MIX1056,1323-00-8,1323-00-8,Santalyl acetate,cas,True,0.0,0.0,0.0
MIX1057,MIX1057,,,fid,False,,,
MIX1058,107-75-5,107-75-5,Hydroxycitronellal,cas,True,0.0,0.0,0.0
MIX1059,MIX1059,,,fid,False,,,
MIX106,56-81-5,56-81-5,glycerol,cas,True,3.0,3.0,3.0
MIX1060,5989-27-5,5989-27-5,(+)-Limonene,cas,True,0.0,0.0,0.0
MIX1061,MIX1061,,,fid,False,,,
MIX1062,MIX1062,,,fid,False,,,
MIX1063,"1,8-Cineole",,"1,8-Cineole",name,False,0.0,,0.0
MIX1064,25013-16-5,25013-16-5,Butylated hydroxyanisole,cas,True,0.0,0.0,0.0
MIX1065,7732-18-5,7732-18-5,Water,cas,True,0.0,0.0,0.0
MIX1066,MIX1066,,,fid,False,,,
MIX1067,127-19-5,127-19-5,Dimethylacetamide,cas,True,0.0,0.0,0.0
MIX1068,7664-41-7,7664-41-7,Ammonia,cas,True,2.0,2.0,2.0
MIX1069,MIX1069,,,fid,False,,,
MIX107,122008-85-9,122008-85-9,Cyhalofop-butyl,cas,True,0.0,0.0,0.0
MIX1070,MIX1070,,,fid,False,,,
MIX1071,64-17-5,64-17-5,Ethanol,cas,True,0.0,0.0,0.0
MIX1072,Anethole,,Anethole,name,False,5.0,,5.0
MIX1073,MIX1073,,,fid,False,,,
MIX1074,MIX1074,,,fid,False,,,
MIX1075,MIX1075,,,fid,False,,,
MIX1076,8007-00-9,8007-00-9,Peru Balsam,cas,True,0.0,0.0,0.0
MIX1077,MIX1077,,,fid,False,,,
MIX1078,MIX1078,,,fid,False,,,
MIX108,21087-64-9,21087-64-9,Metribuzin,cas,True,0.0,0.0,0.0
MIX109,103361-09-7,103361-09-7,Flumioxazin,cas,True,3.0,3.0,3.0
MIX11,2682-20-4,2682-20-4,"1,2-benzisothiazolin-3-one",cas,False,2.0,2.0,0.0
MIX110,105512-06-9,105512-06-9,Clodinafop-propargyl,cas,True,0.0,0.0,0.0
MIX111,71751-41-2,71751-41-2,Abamectin 2 NE NE,cas,True,0.0,0.0,0.0
MIX112,Clothianidin,,Clothianidin,name,False,0.0,,0.0
MIX113,111991-09-4,111991-09-4,Nicosulfuron,cas,True,2.0,2.0,2.0
MIX114,Clothianidin,,Clothianidin,name,False,0.0,,0.0
MIX115,210880-92-5,210880-92-5,Clothianidin 30 - 60 Active ingredient,cas,True,0.0,0.0,0.0
MIX116,1317-39-1,1317-39-1,Cuprous oxide,cas,True,1.0,1.0,1.0
MIX117,56-72-4,56-72-4,Coumaphos,cas,True,1.0,1.0,1.0
MIX118,153719-23-4,153719-23-4,"3-(2-chloro-1,3-thiazol-5-ylmethyl)-5- methyl-1,3,5-oxadiazinan-4- ylidene(nitro)amine",cas,True,1.0,1.0,1.0
MIX119,56-72-4,56-72-4,phosphorothioate,cas,True,0.0,0.0,0.0
MIX12,14433-76-2,14433-76-2,"Decanamide, N,N-dimethyl-",cas,True,0.0,0.0,0.0
MIX120,68477-31-6,68477-31-6,Catalytic reformer petroleum,cas,True,1.0,1.0,1.0
MIX121,56-72-4,56-72-4,>= Tradesecret,cas,False,2.0,2.0,1.0
MIX122,7173-51-5,7173-51-5,Inert Ingredients,cas,False,1.0,1.0,2.0
MIX123,Coumaphos,,Coumaphos,name,False,0.0,,0.0
MIX124,120068-37-3,120068-37-3,Fipronil,cas,True,1.0,1.0,1.0
MIX125,188425-85-6,188425-85-6,Boscalid,cas,True,0.0,0.0,0.0
MIX126,91465-08-6,91465-08-6,3.1 Substance/Mixture,cas,True,0.0,0.0,0.0
MIX127,1897-45-6,1897-45-6,Chlorothalonil not listed,cas,True,0.0,0.0,0.0
MIX128,57966-95-7,57966-95-7,Cymoxanil,cas,True,0.0,0.0,0.0
MIX129,68157-60-8,68157-60-8,Forchlorfenuron,cas,True,0.0,0.0,0.0
MIX13,71751-41-2,71751-41-2,Abamectin,cas,True,0.0,0.0,0.0
MIX130,120116-88-3,120116-88-3,Cyazofamid,cas,True,0.0,0.0,0.0
MIX131,119446-68-3,119446-68-3,Difenoconazole,cas,True,3.0,3.0,3.0
MIX132,68359-37-5,68359-37-5,Cyfluthrin,cas,True,0.0,0.0,0.0
MIX133,180409-60-3,180409-60-3,Cyflufenamid,cas,True,1.0,1.0,1.0
MIX135,57966-95-7,57966-95-7,Cymoxanil,cas,True,0.0,0.0,0.0
MIX136,86753-92-6,86753-92-6,Cypermethrin,cas,True,0.0,0.0,0.0
