Formulation_ID,ingredient_name,cas,smiles,smiles_valid,smiles_canonical,structure_completeness,missing_reason
EyeIrritation6pack_PID103,Thiamethoxam,,CN1COCN(Cc2cnc(Cl)s2)/C1=N/[N+](=O)[O-],True,CN1COCN(Cc2cnc(Cl)s2)/C1=N/[N+](=O)[O-],complete,present
EyeIrritation6pack_PID1031,Dichlorvos,62-73-7,COP(=O)(OC)OC=C(Cl)Cl,True,COP(=O)(OC)OC=C(Cl)Cl,complete,present
EyeIrritation6pack_PID1032,VCP,,CC1NC=C(COP(=O)(O)O)C(C=[NH+][C@@H](C[C@@H]2C(=O)Nc3ccccc32)C(=O)O)C1=O,True,CC1NC=C(COP(=O)(O)O)C(C=[NH+][C@@H](C[C@@H]2C(=O)Nc3ccccc32)C(=O)O)C1=O,complete,present
EyeIrritation6pack_PID1032,Bifenthrin,82657-04-3,CC1=C(C=CC=C1COC(=O)[C@@H]1[C@H](C=C(/Cl)C(F)(F)F)C1(C)C)C1=CC=CC=C1,True,Cc1c(COC(=O)[C@@H]2[C@H](C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,complete,present
EyeIrritation6pack_PID1033,Bromoxynil octanoate,,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,True,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,active_only,present
EyeIrritation6pack_PID1033,Bromoxynil heptanoate,,CCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,True,CCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,active_only,present
EyeIrritation6pack_PID1033,Pyrasulfotole,,Cc1[nH]n(C)c(=O)c1C(=O)c1ccc(C(F)(F)F)cc1S(C)(=O)=O,True,Cc1[nH]n(C)c(=O)c1C(=O)c1ccc(C(F)(F)F)cc1S(C)(=O)=O,active_only,present
EyeIrritation6pack_PID1033,"Solvent Naphtha (petroleum), heavy >= 30.00 - <=",,,,,active_only,principled_skip
EyeIrritation6pack_PID1033,Propylene carbonate >= 10.00 - <=,,,,,active_only,principled_skip
EyeIrritation6pack_PID1033,Naphthalene <,,,,,active_only,principled_skip
EyeIrritation6pack_PID1033,Ethylhexan-1-ol <,,,,,active_only,principled_skip
EyeIrritation6pack_PID1033,Mefenpyr-diethyl,,CCOC(=O)C1=NN(c2ccc(Cl)cc2Cl)C(C)(C(=O)OCC)C1,True,CCOC(=O)C1=NN(c2ccc(Cl)cc2Cl)C(C)(C(=O)OCC)C1,active_only,present
EyeIrritation6pack_PID1033,Other ingredients (non-hazardous) to,,,,,active_only,principled_skip
EyeIrritation6pack_PID1033,Bispyribac-sodium,125401-92-5,[Na+].COC1=CC(OC)=NC(OC2=CC=CC(OC3=NC(OC)=CC(OC)=N3)=C2C([O-])=O)=N1,True,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)[O-])n1.[Na+],active_only,present
EyeIrritation6pack_PID1034,Didecyldimethylammonium Chloride,,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],True,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],complete,present
EyeIrritation6pack_PID1034,Dazomet,533-74-4,CN1CSC(=S)N(C)C1,True,CN1CSC(=S)N(C)C1,complete,present
EyeIrritation6pack_PID1034,2-Phenylphenol,90-43-7,OC1=C(C=CC=C1)C1=CC=CC=C1,True,Oc1ccccc1-c1ccccc1,complete,present
EyeIrritation6pack_PID1037,Cypermethrin,52315-07-8,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,True,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,complete_ex_mixture,present
EyeIrritation6pack_PID1037,"Solvent naphtha (petroleum), heavy aromatic",64742-94-5,,,,complete_ex_mixture,principled_skip
EyeIrritation6pack_PID1037,Naphthalene,91-20-3,c1ccc2ccccc2c1,True,c1ccc2ccccc2c1,complete_ex_mixture,present
EyeIrritation6pack_PID1037,Hydrotreated middle distillates (petroleum),64742-46-7,,,,complete_ex_mixture,principled_skip
EyeIrritation6pack_PID1038,carboxin,,CC1=C(C(=O)Nc2ccccc2)SCCO1,True,CC1=C(C(=O)Nc2ccccc2)SCCO1,active_only,present
EyeIrritation6pack_PID1038,ipconazole,,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,True,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,active_only,present
EyeIrritation6pack_PID1038,OTHER INGREDIENTS,,,,,active_only,principled_skip
EyeIrritation6pack_PID1038,TOTAL,,,,,active_only,principled_skip
EyeIrritation6pack_PID1039,Glycerol,56-81-5,OCC(O)CO,True,OCC(O)CO,active_only,present
EyeIrritation6pack_PID1039,Xanthum gum,11138-66-2,,,,active_only,principled_skip
EyeIrritation6pack_PID1039,Water,7732-18-5,O,True,O,active_only,present
EyeIrritation6pack_PID1039,Ipconazole,125225-28-7,CC(C)C1CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,True,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,active_only,present
EyeIrritation6pack_PID1039,Carboxin,5234-68-4,CC1=C(SCCO1)C(=O)NC1=CC=CC=C1,True,CC1=C(C(=O)Nc2ccccc2)SCCO1,active_only,present
EyeIrritation6pack_PID1039,Metalaxyl,57837-19-1,COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C,True,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,active_only,present
EyeIrritation6pack_PID104,AXIAL® BIA,,,,,active_only,principled_skip
EyeIrritation6pack_PID104,Pinoxaden,243973-20-8,CCC1=CC(C)=CC(CC)=C1C1=C(OC(=O)C(C)(C)C)N2CCOCCN2C1=O,True,CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,active_only,present
EyeIrritation6pack_PID1040,Chlorantraniliprole,,CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,True,CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,complete,present
EyeIrritation6pack_PID1040,Kathon,,Cn1sc(Cl)cc1=O.Cn1sccc1=O,True,Cn1sc(Cl)cc1=O.Cn1sccc1=O,complete,present
EyeIrritation6pack_PID1040,Thiamethoxam,153719-23-4,CN1COCN(CC2=CN=C(Cl)S2)C1=N[N+]([O-])=O,True,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],complete,present
EyeIrritation6pack_PID1042,"propane-,2-diol propane-1,2-diol >= 5 - < 10",,,,,active_only,principled_skip
EyeIrritation6pack_PID1042,chlorantraniliprole chlorantraniliprol,,,,,active_only,principled_skip
EyeIrritation6pack_PID1042,lambda-cyhalothrin lambda,,,,,active_only,principled_skip
EyeIrritation6pack_PID1042,"C13, aromatics, C10-C13, aro",,,,,active_only,principled_skip
EyeIrritation6pack_PID1042,naphthalene matics,,,,,active_only,principled_skip
EyeIrritation6pack_PID1042,Chlorantraniliprole,500008-45-7,CNC(=O)C1=CC(Cl)=CC(C)=C1NC(=O)C1=CC(Br)=NN1C1=C(Cl)C=CC=N1,True,CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,active_only,present
EyeIrritation6pack_PID1042,lambda-Cyhalothrin,91465-08-6,CC1(C)[C@H](C=C(/Cl)C(F)(F)F)[C@@H]1C(=O)O[C@@H](C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,True,CC1(C)[C@H](C=C(Cl)C(F)(F)F)[C@@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,active_only,present
EyeIrritation6pack_PID1043,Other/Inert Ingredients,,,,,active_only,principled_skip
EyeIrritation6pack_PID1043,Tebuconazole,107534-96-3,CC(C)(C)C(O)(CCC1=CC=C(Cl)C=C1)CN1C=NC=N1,True,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,active_only,present
EyeIrritation6pack_PID1043,3-Iodo-2-propynyl-N-butylcarbamate,55406-53-6,CCCCNC(=O)OCC#CI,True,CCCCNC(=O)OCC#CI,active_only,present
EyeIrritation6pack_PID1043,Propiconazole,60207-90-1,CCCC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(Cl)C=C1,True,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,active_only,present
EyeIrritation6pack_PID1044,Methylene Chloride,75-09-0,ClCCl,True,ClCCl,complete,present
EyeIrritation6pack_PID1044,2-Ethylhexyl (4-chloro-2-methylphenoxy)acetate,29450-45-1,CCCCC(CC)COC(=O)COC1=C(C)C=C(Cl)C=C1,True,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,complete,present
EyeIrritation6pack_PID1044,Clopyralid-olamine,57754-85-5,NCCO.OC(=O)C1=C(Cl)C=CC(Cl)=N1,True,NCCO.O=C(O)c1nc(Cl)ccc1Cl,complete,present
EyeIrritation6pack_PID1044,Fluroxypyr-meptyl,81406-37-3,CCCCCCC(C)OC(=O)COC1=NC(F)=C(Cl)C(N)=C1Cl,True,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,complete,present
EyeIrritation6pack_PID1045,Ethofumesate (ISO),26225-79-6,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,True,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,complete,present
EyeIrritation6pack_PID1045,Sodium -[methyloleoylamino]ethane-1-sulphonate 1,137-20-2,CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CCS(=O)(=O)[O-].[Na+],True,CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CCS(=O)(=O)[O-].[Na+],complete,present
EyeIrritation6pack_PID1045,2-Benzisothiazol-3(2H)-one 0,2634-33-5,O=c1[nH]sc2ccccc12,True,O=c1[nH]sc2ccccc12,complete,present
EyeIrritation6pack_PID1048,Copper (II) carbonate--copper(II) hydroxide (:1,,,,,active_only,principled_skip
EyeIrritation6pack_PID1048,sodium nitrite 1 - 5,,,,,active_only,principled_skip
EyeIrritation6pack_PID1048,Propiconazole,,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,True,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,active_only,present
EyeIrritation6pack_PID1048,Tebuconazole,,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,True,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,active_only,present
EyeIrritation6pack_PID1048,Copper sulfate 0.1,,,,,active_only,principled_skip
EyeIrritation6pack_PID1048,Copper(II) carbonate basic,12069-69-1,O[Cu]OC(=O)O[Cu]O,True,O=C([O][Cu][OH])[O][Cu][OH],active_only,present
EyeIrritation6pack_PID105,skin Carcinogen,,,,,active_only,principled_skip
EyeIrritation6pack_PID105,Pinoxaden,243973-20-8,CCC1=CC(C)=CC(CC)=C1C1=C(OC(=O)C(C)(C)C)N2CCOCCN2C1=O,True,CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,active_only,present
EyeIrritation6pack_PID105,Fluroxypyr-meptyl,81406-37-3,CCCCCCC(C)OC(=O)COC1=NC(F)=C(Cl)C(N)=C1Cl,True,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,active_only,present
EyeIrritation6pack_PID1050,Publication,10-07-0,,,,active_only,principled_skip
EyeIrritation6pack_PID1050,lambda-Cyhalothrin,91465-08-6,CC1(C)[C@H](C=C(/Cl)C(F)(F)F)[C@@H]1C(=O)O[C@@H](C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,True,CC1(C)[C@H](C=C(Cl)C(F)(F)F)[C@@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,active_only,present
EyeIrritation6pack_PID1051,Hydrogen Peroxide,,OO,True,OO,complete,present
EyeIrritation6pack_PID1051,Acetic Acid,,CC(=O)O,True,CC(=O)O,complete,present
EyeIrritation6pack_PID1051,Peracetic Acid,,CC(=O)OO,True,CC(=O)OO,complete,present
EyeIrritation6pack_PID1051,3-Phenylprop-2-enal,104-55-2,O=CC=CC1=CC=CC=C1,True,O=CC=Cc1ccccc1,complete,present
EyeIrritation6pack_PID1052,Kathon,,Cn1sc(Cl)cc1=O.Cn1sccc1=O,True,Cn1sc(Cl)cc1=O.Cn1sccc1=O,complete,present
EyeIrritation6pack_PID1052,Noviflumuron,121451-02-3,FC(C(F)(F)F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C(F)=C1Cl,True,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)c(Cl)c1F,complete,present
EyeIrritation6pack_PID1053,"Dimethylamine Salt of -(2,4-Dichlorphenoxy) 23 True",2758-42-1,CNC.O=C(O)CCCOc1ccc(Cl)cc1Cl,True,CNC.O=C(O)CCCOc1ccc(Cl)cc1Cl,complete,present
EyeIrritation6pack_PID1054,Ferric chloride hexahydrate,10025-77-1,O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[Fe+3],True,O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[Fe+3],complete,present
EyeIrritation6pack_PID1054,Pyroxsulam,422556-08-9,COC1=NC2=NC(NS(=O)(=O)C3=C(OC)N=CC=C3C(F)(F)F)=NN2C(OC)=C1,True,COc1cc(OC)n2nc(NS(=O)(=O)c3c(C(F)(F)F)ccnc3OC)nc2n1,complete,present
EyeIrritation6pack_PID1055,"2,3-Bis(bromomethyl)quinoxaline-1,4-dioxide",18080-67-6,O=[n+]1c(CBr)c(CBr)n([O-])c2ccccc21,True,O=[n+]1c(CBr)c(CBr)n([O-])c2ccccc21,complete,present
EyeIrritation6pack_PID1055,Acetochlor,34256-82-1,CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C,True,CCOCN(C(=O)CCl)c1c(C)cccc1CC,complete,present
EyeIrritation6pack_PID1055,Clopyralid-olamine,57754-85-5,NCCO.OC(=O)C1=C(Cl)C=CC(Cl)=N1,True,NCCO.O=C(O)c1nc(Cl)ccc1Cl,complete,present
EyeIrritation6pack_PID1055,Flumetsulam,98967-40-9,CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC1=C(F)C=CC=C1F,True,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,complete,present
EyeIrritation6pack_PID1056,Pyraclostrobin,,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,True,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,active_only,present
EyeIrritation6pack_PID1056,Content (W/W),,CN1C=C(C(=N1)C(F)F)C(=O)NC2=CC=CC=C2C3=CC(=C(C(=C3)F)F)F,True,Cn1cc(C(=O)Nc2ccccc2-c2cc(F)c(F)c(F)c2)c(C(F)F)n1,active_only,present
EyeIrritation6pack_PID1056,Fluxapyroxad,,Cn1cc(C(=O)Nc2ccccc2-c2cc(F)c(F)c(F)c2)c(C(F)F)n1,True,Cn1cc(C(=O)Nc2ccccc2-c2cc(F)c(F)c(F)c2)c(C(F)F)n1,active_only,present
EyeIrritation6pack_PID1056,Content (W/W): >= 0.5,,,,,active_only,principled_skip
EyeIrritation6pack_PID1056,sodium salts,,,,,active_only,principled_skip
EyeIrritation6pack_PID1056,Content (W/W): > 0.5 - <=,,,,,active_only,principled_skip
EyeIrritation6pack_PID1056,bronopol,,O=[N+]([O-])C(Br)(CO)CO,True,O=[N+]([O-])C(Br)(CO)CO,active_only,present
EyeIrritation6pack_PID1056,Content (W/W): >= 0.02,,,,,active_only,principled_skip
EyeIrritation6pack_PID1056,mixture of: 5-chloro-2-methyl-2H-isothiazol-3-one and 2-methyl-2H-isothiazol-3-one (3:1),,,,,active_only,principled_skip
EyeIrritation6pack_PID1056,Content (W/W): >= 0.0001,,,,,active_only,principled_skip
EyeIrritation6pack_PID1059,Water To q.s,7732-18-5,O,True,O,complete,present
EyeIrritation6pack_PID1059,Hydrogen peroxide,7722-84-1,OO,True,OO,complete,present
EyeIrritation6pack_PID1059,Peracetic acid,79-21-0,CC(=O)OO,True,CC(=O)OO,complete,present
EyeIrritation6pack_PID1060,ametoctradin,,CCCCCCCCc1c(CC)nc2ncnn2c1N,True,CCCCCCCCc1c(CC)nc2ncnn2c1N,active_only,present
EyeIrritation6pack_PID1060,Content (W/W),,,,,active_only,principled_skip
EyeIrritation6pack_PID1060,Dimethomorph techn,,,,,active_only,principled_skip
EyeIrritation6pack_PID1060,Content (W/W): >= 1.0,,,,,active_only,principled_skip
EyeIrritation6pack_PID1060,ethylbenzene,,CCc1ccccc1,True,CCc1ccccc1,active_only,present
EyeIrritation6pack_PID1060,Content (W/W): >= 0.1,,,,,active_only,principled_skip
EyeIrritation6pack_PID1060,"Methanone, (4-chlorophenyl)(3,4-dimethoxyphenyl)",,,,,active_only,principled_skip
EyeIrritation6pack_PID1060,Content (W/W): >= 0.1 - <=,,,,,active_only,principled_skip
EyeIrritation6pack_PID1060,Dimethomorph,110488-70-5,COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,True,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,active_only,present
EyeIrritation6pack_PID1061,Zonisamide,,NS(=O)(=O)Cc1noc2ccccc12,True,NS(=O)(=O)Cc1noc2ccccc12,complete,present
EyeIrritation6pack_PID1061,Zoxamide,156052-68-5,CCC(C)(NC(=O)C1=CC(Cl)=C(C)C(Cl)=C1)C(=O)CCl,True,CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,complete,present
EyeIrritation6pack_PID1061,Mancozeb,8018-01-7,[Mn++].[Zn++].[S-]C(=S)NCCNC([S-])=S.[S-]C(=S)NCCNC([S-])=S,True,S=C([S-])NCCNC(=S)[S-].S=C([S-])NCCNC(=S)[S-].[Mn+2].[Zn+2],complete,present
EyeIrritation6pack_PID1062,"Synonyms : oxamide,oxalamide",471-46-5,NC(=O)C(N)=O,True,NC(=O)C(N)=O,complete,present
EyeIrritation6pack_PID1062,Zoxamide,156052-68-5,CCC(C)(NC(=O)C1=CC(Cl)=C(C)C(Cl)=C1)C(=O)CCl,True,CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,complete,present
EyeIrritation6pack_PID1064,Oxamide <=100,471-46-5,NC(=O)C(N)=O,True,NC(=O)C(N)=O,complete,present
EyeIrritation6pack_PID1064,Zoxamide,156052-68-5,CCC(C)(NC(=O)C1=CC(Cl)=C(C)C(Cl)=C1)C(=O)CCl,True,CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,complete,present
EyeIrritation6pack_PID107,Azoxystrobin 50 NA NA NA NA,131860-33-8,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,True,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,complete,present
EyeIrritation6pack_PID107,Phenol < 3 5 ppm 5 ppm NA IARC – 3,108-95-2,Oc1ccccc1,True,Oc1ccccc1,complete,present
EyeIrritation6pack_PID107,Calcium carbonate <,1317-65-3,O=C([O-])[O-].[Ca+2],True,O=C([O-])[O-].[Ca+2],complete,present
EyeIrritation6pack_PID110,Alkylbenzyl dimethyl ammonium chloride,85409-22-9,,,,active_only,principled_skip
EyeIrritation6pack_PID110,Glutaraldehyde,111-30-8,O=CCCCC=O,True,O=CCCCC=O,active_only,present
EyeIrritation6pack_PID115,Synonym: CGA 64250,60207-90-1,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,True,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,complete,present
EyeIrritation6pack_PID115,Tetrahydrofurfuryl alcohol 30,97-99-4,OCC1CCCO1,True,OCC1CCCO1,complete,present
EyeIrritation6pack_PID116,hydramethylnon,67485-29-4,CC1(C)CN=C(NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc2ccc(C(F)(F)F)cc2)NC1,True,CC1(C)CN=C(NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc2ccc(C(F)(F)F)cc2)NC1,complete,present
EyeIrritation6pack_PID116,Metaflumizone,139968-49-3,FC(F)(F)OC1=CC=C(NC(=O)NN=C(CC2=CC=C(C=C2)C#N)C2=CC=CC(=C2)C(F)(F)F)C=C1,True,N#Cc1ccc(CC(=NNC(=O)Nc2ccc(OC(F)(F)F)cc2)c2cccc(C(F)(F)F)c2)cc1,complete,present
EyeIrritation6pack_PID117,"Talc , not containing asbestiform fibres ≥ - ≤50",,,,,active_only,principled_skip
EyeIrritation6pack_PID117,xylene ≥ - ≤19,,,,,active_only,principled_skip
EyeIrritation6pack_PID117,Epoxy resin (MW ≤ 700) ≥5.0 - ≤10,,,,,active_only,principled_skip
EyeIrritation6pack_PID117,Epoxy Resin (700<MW<=1100) ≥1.0 - ≤5.0,,,,,active_only,principled_skip
EyeIrritation6pack_PID117,ethylbenzene ≥ - ≤5.0,,,,,active_only,principled_skip
EyeIrritation6pack_PID117,bis(-ethylhexyl) phthalate ≥1.0 - ≤5.0,,,,,active_only,principled_skip
EyeIrritation6pack_PID117,titanium dioxide ≥ - ≤5.0,,,,,active_only,principled_skip
EyeIrritation6pack_PID117,"crystalline silica, respirable powder (< microns) <1.0",,,,,active_only,principled_skip
EyeIrritation6pack_PID117,Pyraclostrobin,175013-18-0,CON(C(=O)OC)C1=C(COC2=NN(C=C2)C2=CC=C(Cl)C=C2)C=CC=C1,True,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,active_only,present
EyeIrritation6pack_PID118,"2,6-Di-tert-butyl-4-methylphenol",,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,True,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,complete,present
EyeIrritation6pack_PID118,Propyl Gallate,,CCCOC(=O)c1cc(O)c(O)c(O)c1,True,CCCOC(=O)c1cc(O)c(O)c(O)c1,complete,present
EyeIrritation6pack_PID118,Ascorbyl Palmitate,,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,True,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,complete,present
EyeIrritation6pack_PID118,Phytate Persodium,,O=P([O-])([O-])OC1C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],True,O=P([O-])([O-])OC1C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],complete,present
EyeIrritation6pack_PID118,Ethyl beta-apo-8'-carotenoate,,CCOC(=O)/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,True,CCOC(=O)/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,complete,present
EyeIrritation6pack_PID118,Pyraclostrobin,175013-18-0,CON(C(=O)OC)C1=C(COC2=NN(C=C2)C2=CC=C(Cl)C=C2)C=CC=C1,True,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,complete,present
EyeIrritation6pack_PID119,Bentazone-sodium,,CC(C)N1C(=O)c2ccccc2[N-]S1(=O)=O.[Na+],True,CC(C)N1C(=O)c2ccccc2[N-]S1(=O)=O.[Na+],complete,present
EyeIrritation6pack_PID119,Boscalid,188425-85-6,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,True,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,complete,present
EyeIrritation6pack_PID120,Pyraclostrobin,,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,True,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,complete,present
EyeIrritation6pack_PID120,Fluxapyroxad,,Cn1cc(C(=O)Nc2ccccc2-c2cc(F)c(F)c(F)c2)c(C(F)F)n1,True,Cn1cc(C(=O)Nc2ccccc2-c2cc(F)c(F)c(F)c2)c(C(F)F)n1,complete,present
EyeIrritation6pack_PID120,Bronopol,,O=[N+]([O-])C(Br)(CO)CO,True,O=[N+]([O-])C(Br)(CO)CO,complete,present
EyeIrritation6pack_PID120,"1,2-Benzisothiazol-3(2H)-one",,O=c1[nH]sc2ccccc12,True,O=c1[nH]sc2ccccc12,complete,present
EyeIrritation6pack_PID120,Methylisothiazolinone,,Cn1sccc1=O,True,Cn1sccc1=O,complete,present
EyeIrritation6pack_PID120,Propylene Glycol,,CC(O)CO,True,CC(O)CO,complete,present
EyeIrritation6pack_PID120,Dimethomorph,110488-70-5,COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,True,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,complete,present
EyeIrritation6pack_PID121,Trifloxystrobin,141517-21-7,CO/N=C(/C(=O)OC)c1ccccc1CO/N=C(\C)c1cccc(C(F)(F)F)c1,True,CO/N=C(/C(=O)OC)c1ccccc1CO/N=C(\C)c1cccc(C(F)(F)F)c1,complete,present
EyeIrritation6pack_PID121,Metconazole,125116-23-6,CC1(C)CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,True,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,complete,present
EyeIrritation6pack_PID121,Pyraclostrobin,175013-18-0,CON(C(=O)OC)C1=C(COC2=NN(C=C2)C2=CC=C(Cl)C=C2)C=CC=C1,True,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,complete,present
EyeIrritation6pack_PID123,,,,,,active_only,principled_skip
EyeIrritation6pack_PID123,Ametoctradin,865318-97-4,CCCCCCCCC1=C(N)N2N=CN=C2N=C1CC,True,CCCCCCCCc1c(CC)nc2ncnn2c1N,active_only,present
EyeIrritation6pack_PID124,Topramezone technical,,,,,active_only,principled_skip
EyeIrritation6pack_PID124,Content (W/W),,,,,active_only,principled_skip
EyeIrritation6pack_PID124,Content (W/W): >= 1.0,,,,,active_only,principled_skip
EyeIrritation6pack_PID124,2-Methyl-4-Isothiazolin-3-one,,Cn1sccc1=O,True,Cn1sccc1=O,active_only,present
EyeIrritation6pack_PID124,Content (W/W): <=,,,,,active_only,principled_skip
EyeIrritation6pack_PID124,Topramezone,210631-68-8,CN1N=CC(C(=O)C2=C(C)C(C3=NOCC3)=C(C=C2)S(C)(=O)=O)=C1O,True,Cc1c(C(=O)c2cnn(C)c2O)ccc(S(C)(=O)=O)c1C1=NOCC1,active_only,present
EyeIrritation6pack_PID125,Dithianon,,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,True,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,complete,present
