Formulation_ID,Formulation_Name,Audit_Status,recommendation,priority,current_n_cas,current_n_smiles,current_n_ing,Formulation_Ingredients_CAS,Formulation_Ingredients_SMILES,Formulation_Ingredients_PubChem_CID,Audit_Issues
MIX188,Envidor 2 SC,MATCH,NO_ACTION,9,4,4,4,148477-71-8 | 104376-75-2 | 56-81-5 | 2634-33-5 | 55965-84-9,,177863 | 753 | 17520 | 41679,
MIX187,ENS-010A,EVIDENCE_WEAK,NO_ACTION,9,1,5,5,7697-37-2 | 7897-37-2 | 7664-93-9 | 7684-93-9 | 28-22-5 | 7697-17-2 | 7697-37-2 | 127087-87-0 | 5968-11-6 | 68341-92-0 | 64-02-8,,944 | 1118 | 2735133 | 6144,INVALID_WORKBOOK_CAS | WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
MIX186,Endigo ZCX,MATCH,NO_ACTION,9,9,2,9,153719-23-4 | 91465-08-6 | 64742-94-5 | 57-55-6 | 91-57-6 | 90-12-0 | 13463-67-7 | 7664-93-9 | 2634-33-5,CN\1COCN(/C1=N/[N+](=O)[O-])CC2=CN=C(S2)Cl | CC1([C@@H]([C@@H]1C(=O)O[C@@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)/C=C(/C(F)(F)F)\Cl)C | CC(CO)O | CC1=CC2=CC=CC=C2C=C1 | CC1=CC=CC2=CC=CC=C12 | O=[Ti]=O | OS(=O)(=O)O | C1=CC=C2C(=C1)C(=O)NS2,5821911 | 6440557 | 1030 | 7055 | 7002 | 26042 | 1118 | 17520,
MIX185,EH-1446 Herbicide,MATCH,NO_ACTION,9,5,5,5,38641-94-0,CC(C)N.C(C(=O)O)NCP(=O)(O)O,38078,
MIX184,Encartis Fungicide,MATCH,NO_ACTION,9,3,3,5,1897-45-6 | 188425-85-6 | 57-55-6,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl | C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl | CC(CO)O,15910 | 213013 | 1030,
MIX183,Effipro Topical Solution for Dogs,EVIDENCE_WEAK,NO_ACTION,9,2,2,3,120068-37-7 | 95737-68-1,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F | CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3,3352 | 91753,INVALID_WORKBOOK_CAS
MIX191,ET-005,MATCH,NO_ACTION,9,1,3,3,67-56-1 | 87-90-1,CO | C1(=O)N(C(=O)N(C(=O)N1Cl)Cl)Cl,887 | 6909,
MIX182,DPX-KJM44 Herbicide,MATCH,NO_ACTION,9,2,2,2,14208-10-7,C1=CC=[N+](C=C1)CC2=CC=C(C=C2)C[N+]3=CC=CC=C3.[Br-].[Br-],3036637,
MIX180,DPX-E9636-36,MATCH,NO_ACTION,9,2,2,2,122931-48-0 | 7778-77-0 | 68425-94-5,,91779 | 516951,
MIX18,Advantage Plus 20 for Dogs,MATCH,NO_ACTION,9,1,3,3,100-51-6 | 138261-41-3,,244 | 86287518,
MIX179,DP210 Professional Insecticide,MATCH,NO_ACTION,9,1,1,1,52918-63-5,CC1([C@H]([C@H]1C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,40585,
MIX178,Ecolife One-Pack,MATCH,NO_ACTION,9,2,2,2,64359-81-5,CCCCCCCCN1C(=O)C(=C(S1)Cl)Cl,91688,
MIX177,Double Threat Insecticide,MATCH,NO_ACTION,9,4,4,4,29232-93-7 | 91465-08-6 | 117-81-7,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C | CC1([C@@H]([C@@H]1C(=O)O[C@@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)/C=C(/C(F)(F)F)\Cl)C | CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,34526 | 6440557 | 8343,
MIX176,Domark 230 ME Fungicide,MATCH,NO_ACTION,9,1,1,1,112281-77-3,C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,80277,
MIX175,Echo 375/Cymoxaanil 50,MATCH,NO_ACTION,9,2,4,4,67-56-1 | 87-90-1,CO | C1(=O)N(C(=O)N(C(=O)N1Cl)Cl)Cl,887 | 6909,
MIX174,Diuron Herbicide,MATCH,NO_ACTION,9,1,1,1,330-54-1,,3120,
MIX173,Dynasty Extreme,EVIDENCE_WEAK,NO_ACTION,9,4,6,6,57-55-6 | 131860-33-8 | 70630-17-0 | 69516-34-3 | 131341-86-1,,1030 | 3034285 | 11150163 | 156840 | 86398,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
MIX181,DPX-KJM44 80 MUP Herbicide,MATCH,NO_ACTION,9,2,2,2,70901-12-1,C(C(=O)O)NCP(=O)(O)[O-].[K+],23716553,
MIX192,ET-751,MATCH,NO_ACTION,9,2,2,2,181885-68-7,CC[N+]1=C(C=CC2=C1C=CC(=C2)N(C)C)/C=C/C=C/C3=CC=C(C=C3)N(C)C.[O-]Cl(=O)(=O)=O,5706752,
MIX193,Ethephon 3# Plant Regulator,MATCH,NO_ACTION,9,1,1,3,16672-87-0,C(CCl)P(=O)(O)O,27982,
MIX194,Ethofumesate (#N/A),EVIDENCE_WEAK,NO_ACTION,9,3,3,3,26225-79-6 | 57-55-6 | 7732-18-5,,33360 | 1030 | 962,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
MIX212,Fluoxastrobin,EVIDENCE_WEAK,NO_ACTION,9,2,2,2,193740-76-0,CO/N=C(\C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)/C4=NOCCO4,11048796,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
MIX211,Fluopyram 500 SC,MATCH,NO_ACTION,9,3,3,3,658066-35-4 | 2634-33-5 | 55965-84-9,,11158353 | 17520 | 41679,
MIX210,"Flower, Rose, & Shrub Care II",EVIDENCE_WEAK,NO_ACTION,9,3,3,4,,,,SECTION_3_NOT_FOUND
MIX21,Accent SC,MATCH,NO_ACTION,9,2,2,2,111991-09-4 | 11067-82-6,,73281 | 25458,
MIX209,Flonicamid Insecticide,SOURCE_UNAVAILABLE,NO_ACTION,9,1,1,1,158062-67-0 | 216-00-9,C1=CN=CC(=C1C(F)(F)F)C(=O)NCC#N,9834513,"SOURCE_DOWNLOAD_FAILED: HTTPSConnectionPool(host='fr.cpachem.com', port=443): Max retries exceeded with url: /msds?num=SB19270&dnl=sd_-_Flonicamid_%5BCAS_158062-67-0%5D_%28SB19270%29_%28EU%29.pdf (Caused by NameResolutionError(""HTTPSConnection(host='fr.cpachem.com', port=443): Failed to resolve 'fr.cpachem.com' ([Errno 11001] getaddrinfo failed)""))"
MIX208,Emamectin Benzoate,MATCH,NO_ACTION,9,1,1,1,155569-91-8,CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)NC)OC)OC)\C)C.C1=CC=C(C=C1)C(=O)O,11650986,
MIX207,Fitness Fungicide,MATCH,NO_ACTION,9,2,2,2,60207-90-1 | 91-20-3,CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl | C1=CC=C2C=CC=CC2=C1,43234 | 931,
MIX206,EI-785 Insecticide,MATCH,NO_ACTION,9,5,5,5,210880-92-5 | 240494-70-6 | 51-03-6 | 7732-18-5,CN/C(=N\[N+](=O)[O-])/NCC1=CN=C(S1)Cl | C/C=C/C1C(C1(C)C)C(=O)OCC2=C(C(=C(C(=C2F)F)COC)F)F | CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2 | O,86287519 | 5282227 | 5794 | 962,
MIX205,First Choice Foliar Supreme Fungicide,MATCH,NO_ACTION,9,2,2,2,7778-77-0 | 7704-34-9,OP(=O)(O)[O-].[K+] | S,516951 | 5362487,
MIX204,Fenpropimorph,EVIDENCE_WEAK,NO_ACTION,9,3,3,3,67564-91-4 | 108-94-1 | 10-00-7 | 78-83-1 | 108-00-1,,93365 | 7967 | 6560,INVALID_WORKBOOK_CAS
MIX203,Fenhexamid(95.5%),EVIDENCE_WEAK,NO_ACTION,9,1,1,1,111-00-8 | 126833-17-8,,213031,INVALID_WORKBOOK_CAS
MIX202,Fanfare 2 SC,MATCH,NO_ACTION,9,1,2,5,82657-04-3,CC1=C(C=CC=C1C2=CC=CC=C2)COC(=O)[C@@H]3[C@@H](C3(C)C)/C=C(/C(F)(F)F)\Cl | [O-][Mn](=O)(=O)=O.[K+],6442842 | 516875,
MIX201,EH-1534 Herbicide,MATCH,NO_ACTION,9,9,5,9,104206-82-8 | 122931-48-0 | 1332-58-7 | 68425-94-5 | 91078-64-7 | 105859-97-0,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-] | CCS(=O)(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,175967 | 91779,
MIX200,F8028-3 Insecticide,MATCH,NO_ACTION,9,4,4,4,102851-06-9 | 36290-04-7 | 107-21-1,CC(C)[C@H](C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl | C(CO)O,91768 | 174,
MIX20,AE 0172747,EVIDENCE_WEAK,NO_ACTION,9,1,1,1,335104-84-2,CS(=O)(=O)C1=C(C(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl)COCC(F)(F)F,11556911,SECTION_3_NOT_FOUND
MIX2,Acetochlor,MATCH,NO_ACTION,9,1,1,1,34256-82-1,,1988,
MIX199,F4113 EW Herbicide,MATCH,NO_ACTION,9,2,4,4,128639-02-1 | 64742-94-5 | 91-20-3 | 57-55-6 | 1330-20-7,,86222 | 931 | 1030,
MIX198,F 9328-1EC Herbicide,MATCH,NO_ACTION,9,7,5,7,71283-80-2 | 135590-91-9 | 64742-94-5 | 78330-21-9 | 91-20-3,CCOC(=O)[C@@H](C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl | CCOC(=O)C1=NN(C(C1)(C)C(=O)OCC)C2=C(C=C(C=C2)Cl)Cl | C1=CC=C2C=CC=CC2=C1,91707 | 10937610 | 931,
MIX197,EH-1488 Herbicide,MATCH,NO_ACTION,9,4,4,4,,,,
MIX196,Evercide Total Release Fogger,MATCH,NO_ACTION,9,6,2,7,8003-34-7 | 51-03-6 | 113-48-4 | 66230-04-4 | 68476-86-8,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)C=C(C)C)C/C=C\C=C.CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C | CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2 | CCCCC(CC)CN1C(=O)[C@H]2[C@@H]3C[C@H]([C@H]2C1=O)C=C3 | CC(C)[C@@H](C1=CC=C(C=C1)Cl)C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,60202781 | 5794 | 101008927 | 10342051,
MIX195,Etoxazole(95.57%),MATCH,NO_ACTION,9,1,1,1,153233-91-1,CCOC1=C(C=CC(=C1)C(C)(C)C)C2COC(=N2)C3=C(C=CC=C3F)F,153974,
MIX214,Fluazasulfuron 25WG,MATCH,NO_ACTION,9,2,2,2,104040-78-0 | 7631-86-9,COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC=N2)C(F)(F)F)OC | O=[Si]=O,93539 | 24261,
MIX1015,Mastic absolute,EVIDENCE_WEAK,NO_ACTION,9,0,0,0,,,,SECTION_3_NOT_FOUND
MIX1013,Litsea cubeba oil,EVIDENCE_WEAK,NO_ACTION,9,0,0,1,,,,SECTION_3_NOT_FOUND
MIX1012,Cananga oil,NO_WORKBOOK_INGREDIENTS,NO_ACTION,9,1,0,1,,,,SOURCE_HAS_CAS_BUT_WORKBOOK_CAS_BLANK | WORKBOOK_MISSING_INGREDIENTS_WITH_SOURCE_EVIDENCE
EyeIrritation6pack_PID81,Amtide Tebuconazole 45 WDG Fungicide,MATCH,NO_ACTION,9,1,1,2,,,,
EyeIrritation6pack_PID809,Raxil MD Extra W Seed Treatment,MATCH,NO_ACTION,9,6,6,6,138261-41-3 | 107534-96-3 | 57837-19-1 | 57-55-6 | 96-48-0,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl | CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O | CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC | CC(CO)O | C1CC(=O)OC1,86287518 | 86102 | 42586 | 1030 | 7302,
EyeIrritation6pack_PID808,Raxil MD Extra Fungicide,MATCH,NO_ACTION,9,3,3,3,107534-96-3 | 57837-19-1 | 35554-44-0,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O | CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC | C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,86102 | 42586 | 37175,
EyeIrritation6pack_PID806,Rave Herbicide,MATCH,NO_ACTION,9,4,4,4,1310-58-3 | 1310-73-2,[OH-].[K+] | [OH-].[Na+],14797 | 14798,
EyeIrritation6pack_PID804,Ravap EC,MATCH,NO_ACTION,9,3,3,3,108-95-2 | 22248-79-9 | 62-73-7,C1=CC=C(C=C1)O | COP(=O)(OC)O/C(=C\Cl)/C1=CC(=C(C=C1Cl)Cl)Cl | COP(=O)(OC)OC=C(Cl)Cl,996 | 5284462 | 3039,
EyeIrritation6pack_PID803,Rancona Xxtra,MATCH,NO_ACTION,9,5,5,5,56-81-5 | 96-48-0 | 57837-19-1 | 57-55-6 | 125225-28-7,C(C(CO)O)O | C1CC(=O)OC1 | CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC | CC(CO)O | CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl,753 | 7302 | 42586 | 1030 | 86211,
EyeIrritation6pack_PID802,Raid Roach & Ant Killer Plus,MATCH,NO_ACTION,9,8,7,8,8042-47-5 | 110-27-0 | 687-47-8 | 106-24-1 | 124-38-9,CCCCCCCCCCCCCC(=O)OC(C)C | CCOC(=O)[C@H](C)O | CC(=CCC/C(=C/CO)/C)C | C(=O)=O,8042 | 92831 | 637566 | 280,
EyeIrritation6pack_PID801,Raid Roach & Ant Killer IV Plus,EVIDENCE_WEAK,NO_ACTION,9,3,3,8,,,,SECTION_3_NOT_FOUND
EyeIrritation6pack_PID800,Raid Ant & Roach Killer with Germ Kill CIK,EVIDENCE_WEAK,NO_ACTION,9,11,9,11,52315-07-8 | 23031-36-9 | 85409-23-0 | 68391-01-5 | 64742-47-8 | 5131-66-8 | 75-28-5 | 74-98-6,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C | CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC#C | CCCCOCC(C)O | CC(C)C | CCC,2912 | 9839306 | 21210 | 6360 | 6334,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
EyeIrritation6pack_PID810,Reality 25,MATCH,NO_ACTION,9,1,1,2,,,,
EyeIrritation6pack_PID80,Amore DF,MISMATCH,NO_ACTION,9,2,2,7,54464-57-2 | 1222-05-5 | 24851-98-7 | 63500-71-0 | 118-58-1 | 121-33-5 | 101-86-0 | 10339-55-6 | 6259-76-3 | 28219-61-6 | 107-75-5 | 31906-04-4 | 105-87-3 | 18127-01-0 | 111879-80-2 | 13351-61-6 | 1205-17-0 | 106-24-1 | 127-51-5 | 81782-77-6 | 2705-87-5 | 28645-51-4,CC1CC2=C(CC1(C)C(=O)C)C(CCC2)(C)C | CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C | CCCCCC1C(CCC1=O)CC(=O)OC | CC(C)CC1CC(CCO1)(C)O | C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O | COC1=C(C=CC(=C1)C=O)O | CCCCCC/C(=C\C1=CC=CC=C1)/C=O | CC/C(=C/CCC(C)(C=C)O)/C | CCCCCCOC(=O)C1=CC=CC=C1O | CC(CCCC(C)(C)O)CC=O | CC(C)(CCCC1=CCC(CC1)C=O)O | CC(=CCC/C(=C/COC(=O)C)/C)C | CC(C)(C)C1=CC=C(C=C1)CCC=O | C1CCCC/C=C/CCCOC(=O)CCCC1 | CC(C)(CC1=CC=CC=C1)CO | CC(CC1=CC2=C(C=C1)OCO2)C=O | CC(=CCC/C(=C/CO)/C)C | CC1=CCCC(C1/C=C(\C)/C(=O)C)(C)C | CCCCCC(C(=CCC)C)O | C=CCOC(=O)CCC1CCCCC1 | C1CCC/C=C\CCCCCCOC(=O)CCC1,108242 | 91497 | 102861 | 3017432 | 8363 | 1183 | 1550884 | 6433547 | 22629 | 7888 | 91604 | 1549026 | 64832 | 9856149 | 83367 | 64805 | 637566 | 5372174 | 163336 | 17617 | 5355293,WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | SECTION_3_HAS_EXTRA_SOURCE_CAS
EyeIrritation6pack_PID798,Quinoxyfen,MISMATCH,NO_ACTION,9,2,1,2,124495-18-7 | 138-00-7,C1=CC(=CC=C1OC2=C3C(=CC(=CC3=NC=C2)Cl)Cl)F,3391107,INVALID_WORKBOOK_CAS | SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
EyeIrritation6pack_PID797,Quali-Pro Enclave 5.3F,EVIDENCE_WEAK,NO_ACTION,9,4,4,5,,,,SECTION_3_NOT_FOUND
EyeIrritation6pack_PID795,Pyrocide Falcon 7452,MATCH,NO_ACTION,9,4,4,6,67-64-1,CC(=O)C,180,
EyeIrritation6pack_PID794,Pyridalyl,EVIDENCE_WEAK,NO_ACTION,9,1,1,1,179101-81-6,C1=CC(=NC=C1C(F)(F)F)OCCCOC2=C(C=C(C=C2Cl)OCC=C(Cl)Cl)Cl,11488729,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
EyeIrritation6pack_PID793,Pyrasulfotole,MATCH,NO_ACTION,9,1,1,1,365400-11-9,CC1=C(C(=O)N(N1)C)C(=O)C2=C(C=C(C=C2)C(F)(F)F)S(=O)(=O)C,11693711,
EyeIrritation6pack_PID792,Pyranha 1-10 PPC Concentrate,MATCH,NO_ACTION,9,3,3,3,8003-34-7 | 51-03-6 | 52645-53-1,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)C=C(C)C)C/C=C\C=C.CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C | CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2 | CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,60202781 | 5794 | 40326,
EyeIrritation6pack_PID791,Pyraflufen-ethyl_ ET-751,MATCH,NO_ACTION,9,2,2,2,110-82-7 | 129630-19-9,C1CCCCC1 | CCOC(=O)COC1=C(C=C(C(=C1)C2=NN(C(=C2Cl)OC(F)F)C)F)Cl,8078 | 182951,
EyeIrritation6pack_PID790,Pursuit/Dimethenamide,EVIDENCE_WEAK,NO_ACTION,9,2,2,2,87674-68-8,CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C,91744,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
EyeIrritation6pack_PID79,Amitraz(98%),EVIDENCE_WEAK,NO_ACTION,9,1,1,1,33089-61-1 | 86-00-2,,36324,INVALID_WORKBOOK_CAS
EyeIrritation6pack_PID799,Quinoxyfen Manufacturing Use Concentrate,SOURCE_UNAVAILABLE,NO_ACTION,9,2,2,2,67-56-1,CO,887,"SOURCE_DOWNLOAD_FAILED: HTTPSConnectionPool(host='bg.cpachem.com', port=443): Max retries exceeded with url: /msds?num=3C6A.10.ML&dnl=sd_-_Quinoxyfen_%5BCAS_124495-18-7%5D_10_ug_ml_in_Methanol_%28P850880%29_%28EU%29.pdf (Caused by NameResolutionError(""HTTPSConnection(host='bg.cpachem.com', port=443): Failed to resolve 'bg.cpachem.com' ([Errno 11001] getaddrinfo failed)""))"
EyeIrritation6pack_PID811,RebelEx,EVIDENCE_WEAK,NO_ACTION,9,2,2,6,94-36-0 | 8-00-0 | 112945-52-5,C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2 | O=[Si]=O,7187 | 24261,INVALID_WORKBOOK_CAS | WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
EyeIrritation6pack_PID812,Regent 500TS Insecticide,MATCH,NO_ACTION,9,2,2,2,120068-37-3 | 123-42-2,,3352 | 31256,
EyeIrritation6pack_PID813,Regiment Herbicide,EVIDENCE_WEAK,NO_ACTION,9,0,1,3,,COC1=CC(=NC(=N1)OC2=C(C(=CC=C2)OC3=NC(=CC(=N3)OC)OC)C(=O)[O-])OC.[Na+],23682789,SECTION_3_NOT_FOUND
EyeIrritation6pack_PID843,"Safer Brand Garden Fungicide, Insecticide & Miticide",EVIDENCE_WEAK,NO_ACTION,9,1,1,5,70051-13-3,,,INVALID_WORKBOOK_CAS | SECTION_3_NOT_FOUND
EyeIrritation6pack_PID841,Safer Brand 3-in-1 Concentrate,EVIDENCE_WEAK,NO_ACTION,9,1,1,8,8000-34-4 | 8001-29-4,,,INVALID_WORKBOOK_CAS
EyeIrritation6pack_PID840,Safe-T green 18 Turf Fungicidal Nematicide,MATCH,NO_ACTION,9,1,1,1,1333-86-4,,5462310,
EyeIrritation6pack_PID839,Safari 2 G Insecticide,MATCH,NO_ACTION,9,1,1,2,165252-70-0,CN=C(NCC1CCOC1)N[N+](=O)[O-],197701,
EyeIrritation6pack_PID838,S-Metolachlor & Mesotrione,EVIDENCE_WEAK,NO_ACTION,9,3,2,3,87392-12-9 | 432-00-4,CCC1=CC=CC(=C1N([C@@H](C)COC)C(=O)CCl)C,11140605,INVALID_WORKBOOK_CAS
EyeIrritation6pack_PID837,S-3153 WDG Herbicide,MATCH,NO_ACTION,9,2,2,2,70901-12-1,C(C(=O)O)NCP(=O)(O)[O-].[K+],23716553,
EyeIrritation6pack_PID835,RWH 34,MATCH,NO_ACTION,9,3,3,3,7704-34-9,,5362487,
EyeIrritation6pack_PID834,Rugged Herbicide,MATCH,NO_ACTION,9,2,4,21,94-75-7 | 27176-87-0,C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,1486,
EyeIrritation6pack_PID833,Roval Brand 75 WG Fungicide,MATCH,NO_ACTION,9,1,1,5,20427-59-2 | 14808-60-7 | 7631-86-9,[OH-].[OH-].[Cu+2] | O=[Si]=O | O=[Si]=O,164826 | 24261 | 24261,
EyeIrritation6pack_PID832,Rotam Thifensulfuron-methyl,MATCH,NO_ACTION,9,1,1,3,79277-27-3,CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC,73674,
EyeIrritation6pack_PID831,Rotam Tebuconazole,MATCH,NO_ACTION,9,3,3,3,107534-96-3 | 56-81-5 | 2634-33-5,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O | C(C(CO)O)O | C1=CC=C2C(=C1)C(=O)NS2,86102 | 753 | 17520,
EyeIrritation6pack_PID830,Rotam Nicosulfuron,MATCH,NO_ACTION,9,1,1,3,111991-09-4 | 26264-06-2 | 58128-22-6 | 104-76-7,CN(C)C(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC | CCCCCCCCCCCC.CCCCCCCCCCCC.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-].[Ca+2] | CCCCC(CC)CO,73281 | 156614057 | 7720,
EyeIrritation6pack_PID829,ROTAM Methomyl 29LV Insecticide,EVIDENCE_WEAK,NO_ACTION,9,1,1,2,,,,SOURCE_HAS_CAS_BUT_WORKBOOK_CAS_BLANK
EyeIrritation6pack_PID828,Rotam Imidacloprid,EVIDENCE_WEAK,NO_ACTION,9,2,1,2,138261-41-3 | 252-00-4,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl,86287518,INVALID_WORKBOOK_CAS
EyeIrritation6pack_PID827,Rotam 2F Ornamental Insecticide,MISMATCH,NO_ACTION,9,3,3,3,71751-41-2 | 65195-56-4,CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C.C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)\C)O[C@]7(C4)C=C[C@@H]([C@H](O7)C(C)C)C)O | C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)\C)O[C@]7(C4)C=C[C@@H]([C@H](O7)C(C)C)C)O,9920327 | 6858005,SECTION_3_HAS_EXTRA_SOURCE_CAS
EyeIrritation6pack_PID822,Rocima 586,MATCH,NO_ACTION,9,4,4,4,52-51-7 | 26172-55-4 | 2682-20-4 | 10377-60-3,C(C(CO)([N+](=O)[O-])Br)O | CN1C(=O)C=C(S1)Cl | CN1C(=O)C=CS1 | [N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Mg+2],2450 | 33344 | 39800 | 25212,
EyeIrritation6pack_PID818,Revus Top,MATCH,NO_ACTION,9,2,2,5,374726-62-2 | 57-55-6 | 68425-94-5,COC1=C(C=CC(=C1)CCNC(=O)C(C2=CC=C(C=C2)Cl)OCC#C)OCC#C | CC(CO)O,11292824 | 1030,
EyeIrritation6pack_PID817,Revus Opti,MATCH,NO_ACTION,9,2,2,4,374726-62-2 | 9084-06-4,COC1=C(C=CC(=C1)CCNC(=O)C(C2=CC=C(C=C2)Cl)OCC#C)OCC#C,11292824,
EyeIrritation6pack_PID816,Reserve Fungicide,MATCH,NO_ACTION,9,3,3,3,1897-45-6 | 107-21-1,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl | C(CO)O,15910 | 174,
EyeIrritation6pack_PID815,Report Herbicide,MATCH,NO_ACTION,9,2,2,2,858956-08-8 | 64902-72-3,C1CC1C2=NC(=C(C(=N2)N)Cl)C(=O)O | CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2Cl,17747875 | 47491,
