우선순위,endpoint,Formulation_ID,product_name,현재라벨,현재이진,마스크적용,원문URL,URL출처컬럼,로컬보유,doc_source,doc_rel,판정결과(양성/음성/판별불가),H코드,원문근거문장,확인자,확인일
2,sens,MIX686,Disarm G Fungicide,NC,0,아니오,https://www3.epa.gov/pesticides/chem_search/ppls/066330-00380-20111221.pdf,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/20247b2240baedb9_highlighted.pdf,,,,,
2,sens,MIX688,EH-1480 Herbicide,NC,0,아니오,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/91739/JSON?heading=GHS+Classification,p1_source_url,아니오,local,ingredient_source_audit/highlighted/5fd6dcca038e5f26_highlighted.pdf,,,,,
2,sens,MIX691,FujiMite 5 EC Miticide/Insecticide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ebe7b049d9b30a6a_highlighted.pdf,,,,,
2,sens,MIX693,GF-1593 Naturalyte Insect Control,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/f11df1a2ad8d1f36_highlighted.pdf,,,,,
2,sens,MIX696,GF-1983 Naturalyte Insect Control,NC,0,아니오,https://assets.greenbook.net/22-47-07-19-03-2024-Entrust_-_sds.pdf,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/36ca77b1523b7c92_highlighted.pdf,,,,,
2,sens,MIX699,Klean-Pik 500 SC,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/486166a25a3a5f01_highlighted.pdf,,,,,
2,sens,MIX701,NEUl l 71H RTU,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/fef9f862170fcdc4_highlighted.pdf,,,,,
2,sens,MIX704,Regiment Herbicide,NC,0,아니오,http://fs1.agrian.com/pdfs/Regimentr_CA_Herbicide_MSDS1.pdf,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/20fc174c37b0b8b7_highlighted.pdf,,,,,
2,sens,MIX706,Safari 2 G Insecticide,NC,0,아니오,https://www.pomerix.com/pesticides/safari-2-g-insecticide,p1_source_url,아니오,local,ingredient_source_audit/highlighted/fbcb2b66abf8a46d_highlighted.pdf,,,,,
2,sens,MIX708,Safer Brand Garden Fungicide RTU II,NC,0,아니오,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5362487/JSON?heading=GHS+Classification,p1_source_url,아니오,local,ingredient_source_audit/highlighted/a11cb779f8ee7b47_highlighted.pdf,,,,,
2,sens,MIX709,Safer Garden Fungicide Ready to Use,NC,0,아니오,https://www.pomerix.com/pesticides/safer-garden-fungicide-ready-to-use,p1_source_url,아니오,local,ingredient_source_audit/highlighted/a11cb779f8ee7b47_highlighted.pdf,,,,,
2,sens,MIX710,Scholar EZ,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/60d7e67a9693d0bb_highlighted.pdf,,,,,
2,sens,MIX712,Steadfast Q Herbicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/cf5c8e1ff111ba1a_highlighted.pdf,,,,,
2,sens,MIX716,Thidiazuron 4 SC,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/a2464eb779e219dc_highlighted.pdf,,,,,
2,sens,MIX718,Tradewind Herbicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/4bc29bc791c4bacb_highlighted.pdf,,,,,
2,sens,MIX752,DuPont DPX-KJM44 80 MUP Herbicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/0621368118bd1667_highlighted.pdf,,,,,
2,sens,MIX758,EX2108,NC,0,아니오,https://www.chemblink.com/MSDSFiles/26628-22-8Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G027_ingredient_sds_sodium_azide_f8f3a971fdd3b4be_highlighted.pdf,,,,,
2,sens,MIX759,F6141 EW Insecticide,NC,0,아니오,https://sdsviewer.fmc.com/SDS_DOCS/50002242_SDS_US_EN.PDF,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/bcabb1bf65fff64c_highlighted.pdf,,,,,
2,sens,MIX765,Pyraflufen-ethyl_ ET-751,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/87effaab5c68bccf_highlighted.pdf,,,,,
2,sens,MIX779,Arquad DMMCB-50,NC,0,아니오,https://www.chem-info.nite.go.jp/chem/english/ghs/m-nite-68424-85-1e.html,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/c8ef6e2484b36220_highlighted.pdf,,,,,
2,sens,MIX783,Capric/caprylic acid,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/77338485e21f3c6e_highlighted.pdf,,,,,
2,sens,MIX785,Cellosolve + TX100,NC,0,아니오,https://www.chemblink.com/MSDSFiles/1310-73-2Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/7664-93-9Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G011_1310-73-2_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,MIX790,Hydrochloric acid + Sulfuric acid + Citric acid,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/c2587f3b0d9f6d8d_highlighted.pdf,,,,,
2,sens,MIX794,Oleic/caprylic acid,NC,0,아니오,https://www.chemblink.com/MSDSFiles/112-80-1Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/124-07-2Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/334-48-5Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G013_112-80-1_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,MIX799,sodium hydroxide/SMS (1:10),NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/deff4e7ad0939a95_highlighted.pdf,,,,,
2,sens,MIX802,Sulfuric acid/ Ferric chloride,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/a14f349c48a73d84_highlighted.pdf,,,,,
2,sens,MIX803,Sodium hydroxide/ Sodium dodecyl sulfate(1:10),NC,0,아니오,https://www.chemblink.com/MSDSFiles/151-21-3Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G014_151-21-3_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,MIX805,sodium hydroxide/tx 100,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/b9a224280d94e9a7_highlighted.pdf,,,,,
2,sens,MIX806,Sulfuric acid/ Triton X-100,NC,0,아니오,https://www.chemblink.com/MSDSFiles/1310-73-2Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/7664-93-9Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G011_1310-73-2_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,MIX809,"Mixture of isomers: ethyl exo-tricyclo[5.2.1.0(2,6)]decane-endo-2-carboxylate; ethyl endo-tricyclo[5.2.1.0(2,6)]decane-exo-2-carboxylate",NC,0,아니오,https://pubchem.ncbi.nlm.nih.gov/compound/14833045,p1_source_url,아니오,local,ingredient_source_audit/highlighted/129863d90a401474_highlighted.pdf,,,,,
2,sens,MIX810,"Mixture of: diethyl cis-1,4-cyclohexanedicarboxylate; diethyl trans-1,4-cyclohexanedicarboxylate",NC,0,아니오,https://www.chemblink.com/MSDSFiles/72903-27-6Ambeed.pdf,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/aeb8b80ea8f83fdb_highlighted.pdf,,,,,
2,sens,MIX811,"Mixture of isomers: 1-(1,1-dimethylpropyl)-4-ethoxy-cis-cyclohexane; 1-(1,1-dimethylpropyl)-4-ethoxy-trans-cyclohexane",NC,0,아니오,https://pubchem.ncbi.nlm.nih.gov/compound/18974564,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/aeb8b80ea8f83fdb_highlighted.pdf,,,,,
2,sens,MIX821,"Hydrochloric acid 5%, Sulphuric acid 5%, Citric acid 5%",NC,0,아니오,https://www.chemblink.com/MSDSFiles/7664-93-9Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/77-92-9Sigma-Aldrich.pdf,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/c2587f3b0d9f6d8d_highlighted.pdf,,,,,
2,sens,MIX823,dicyanamine/formaldehyde condensate,NC,0,아니오,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/712/JSON?heading=GHS+Classification,p1_source_url,아니오,local,ingredient_source_audit/highlighted/4180cf8bf917b88b_highlighted.pdf,,,,,
2,sens,MIX841,Benefin(98.2%),NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/a09af9146a76dac9_highlighted.pdf,,,,,
