Formulation_ID,product_name,제형코드,제형코드_출처,v5_formulation_code,배정범위내,확보값_원문,파싱값,파싱하한,파싱상한,값형태,측정조건,측정조건_원문,근거URL,극단pH게이트,극단pH게이트_조건무시,기존값충돌,v5조인,v5물리형태,미확보사유,미확보세부,귀속등급,귀속코드,제품명불일치자인,제형표기모순,사람검토요망,상세기록,채택가능,판정근거
MIX746,Cyprodinil,SL,제형코드시트.추출정보(팀원기입),,Y,"9.5 at 10 g/L, 25 C",9.5,9.5,9.5,단일,기타,10 g/L 수용액 25 C,https://www.chemblink.com/MSDSFiles/121552-61-2Sigma-Aldrich.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,solid,,,참고값 - 활성성분 고유 물성,출처: 공급사 원제 SDS,N,N,N,Y,보류,참고값 - 활성성분 고유 물성 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX753,DuPont DPX-KJM44 Herbicide,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 귀속 불성립,D1 미지배성분 대입,참고값 기각 - 귀속 불성립,D1 미지배성분 대입,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 귀속 불성립 · D1 미지배성분 대입
MIX758,EX2108,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,출처: 없음 - 성분 오귀속으로 기존 참고값 철회,근거 확보 실패,출처: 없음 - 성분 오귀속으로 기존 참고값 철회,N,N,Y,Y,보류,확보값 없음 · 근거 확보 실패 · 출처: 없음 - 성분 오귀속으로 기존 참고값 철회
MIX769,TC-314,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,문서 접근 실패 (403),근거 확보 실패,문서 접근 실패 (403),N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 문서 접근 실패 (403)
MIX771,Touchdown Diquat Home and Garden Ready to Use,SL,제형코드시트.추출정보(팀원기입),,Y,5.5 - 6.5,5.5-6.5,5.5,6.5,범위,미명시,미기재,https://docs.diypestcontrol.com/SPEC/MSDS/diquat_sds.pdf,판정불가,해당없음,해당없음(v5 ph_best 결측),Y,,,,타브랜드 대체근거,출처: 유통사 SDS 아카이브,Y,N,N,N,조건부,타브랜드 대체근거 - 제품 실측 아님
MIX775,Armeen 2C,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://web.archive.org/web/20210301071141id_/https://www.nouryon.com/globalassets/inriver/resources/pds-armeen-2c-na-en.pdf,,,해당없음(v5 ph_best 결측),Y,,정보없음 - 문서상 pH 미기재,출처: 제조사 TDS,정보없음 - 문서상 pH 미기재,출처: 제조사 TDS,N,N,N,Y,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 제조사 TDS
MIX776,Armeen CD,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://web.archive.org/web/20210301063218id_/https://www.nouryon.com/globalassets/inriver/resources/pds-armeen-cd-na-en.pdf,,,해당없음(v5 ph_best 결측),Y,,정보없음 - 문서상 pH 미기재,출처: 제조사 TDS,정보없음 - 문서상 pH 미기재,출처: 제조사 TDS,N,N,N,Y,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 제조사 TDS
MIX777,Armeen TD,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://web.archive.org/web/20230620181602id_/https://www.nouryon.com/globalassets/inriver/resources/pds-armeen-td-emeia-en.pdf,,,해당없음(v5 ph_best 결측),Y,,정보없음 - 문서상 pH 미기재,출처: 제조사 TDS,정보없음 - 문서상 pH 미기재,출처: 제조사 TDS,N,N,N,Y,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 제조사 TDS
MIX778,Arquad 16-50,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 정보량 부족,A1 제품문서 실측,참고값 기각 - 정보량 부족,A1 제품문서 실측,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 정보량 부족 · A1 제품문서 실측
MIX779,Arquad DMMCB-50,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,,근거 확보 실패,,N,N,N,N,보류,확보값 없음 · 근거 확보 실패
MIX780,boron trifluoride-acetic acid complex,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,검색결과 없음,근거 확보 실패,검색결과 없음,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 검색결과 없음
MIX782,Dequest 2000,SL,제형코드시트.추출정보(팀원기입),,Y,2.0 max at 1% aqueous solution,0-2,0.0,2.0,부등호,1%수용액,"1% 수용액, 온도 미기재",https://www.atamanchemicals.com/dequest-2000_u26990/,le2,le2,해당없음(v5 ph_best 결측),Y,,,,제품 TDS 확인,출처: 유통사 게재 제품규격,N,N,N,Y,채택,"제품 귀속(제품 TDS 확인) + 측정조건 명시(1% 수용액, 온도 미기재)"
MIX785,Cellosolve + TX100,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,검색결과 없음,근거 확보 실패,검색결과 없음,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 검색결과 없음
MIX787,Empicol LZPV/C,SL,제형코드시트.추출정보(팀원기입),,Y,9.1 at 10 g/L,9.1,9.1,9.1,단일,기타,10 g/L 수용액,https://www.chemblink.com/MSDSFiles/151-21-3Sigma-Aldrich.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,참고값 - 활성성분 고유 물성,출처: 공급사 원제 SDS,N,N,N,Y,보류,참고값 - 활성성분 고유 물성 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX789,Empilan CME,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,검색결과 없음,근거 확보 실패,검색결과 없음,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 검색결과 없음
MIX79,Bayocide Pour On Insecticide,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 귀속 불성립,D1 미지배성분 대입,참고값 기각 - 귀속 불성립,D1 미지배성분 대입,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 귀속 불성립 · D1 미지배성분 대입
MIX790,Hydrochloric acid + Sulfuric acid + Citric acid,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,혼합제 주성분 특정 불가,근거 확보 실패,혼합제 주성분 특정 불가,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 혼합제 주성분 특정 불가
MIX792,Larc Super,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 측정농도 불일치,D3 원액값→농도미상 제품,참고값 기각 - 측정농도 불일치,D3 원액값→농도미상 제품,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 측정농도 불일치 · D3 원액값→농도미상 제품
MIX795,Proxel AB,SL,제형코드시트.추출정보(팀원기입),,Y,12 - 13.5 at 10% aqueous solution,12-13.5,12.0,13.5,범위,기타,10% 수용액,https://redox.com/wp-content/sds/1220.pdf,ge11_5,ge11_5,해당없음(v5 ph_best 결측),Y,,,,동일제조사 리브랜딩 SDS 확인,출처: 유통사 SDS 아카이브,Y,N,N,N,조건부,제품 귀속 주장이나 메모가 제품명 불일치 자인(문서 표제 Proxel GXL) + 측정조건 10% 수용액
MIX796,Proxel BD,SL,제형코드시트.추출정보(팀원기입),,Y,approx. 6.5,6.5,6.5,6.5,근사,미명시,미기재,https://www.tennantsdistribution.com/LinkClick.aspx?fileticket=GpAD1WBFB5U%3D&portalid=0,판정불가,해당없음,해당없음(v5 ph_best 결측),Y,,,,제품 SDS 확인,출처: 유통사 SDS 아카이브,N,N,N,Y,조건부,제품 귀속(제품 SDS 확인) 이나 측정조건 미기재
MIX836,"1,3-Dichloro-5,5-dimethylhydantoin",SL,제형코드시트.추출정보(팀원기입),,Y,approx. 4.4,4.4,4.4,4.4,근사,미명시,수용액(농도 미기재),https://pubchem.ncbi.nlm.nih.gov/compound/8360,판정불가,해당없음,해당없음(v5 ph_best 결측),Y,powder,,,참고값 - 활성성분 고유 물성,출처: 원제 DB,N,N,N,Y,보류,참고값 - 활성성분 고유 물성 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX839,Potassium Silicate(>80%),SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/15778988/JSON?heading=Physical+Description,,,해당없음(v5 ph_best 결측),Y,powder,정보없음 - 문서상 pH 미기재,출처: 원제 DB,정보없음 - 문서상 pH 미기재,출처: 원제 DB,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 원제 DB
MIX841,Benefin(98.2%),SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,crystalline_solid,근거 확보 실패,출처: 없음 - 검색결과 없음,근거 확보 실패,출처: 없음 - 검색결과 없음,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 출처: 없음 - 검색결과 없음
MIX846,Fenhexamid(50%),SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 측정농도 불일치,D3 원액값→희석제품 대입,참고값 기각 - 측정농도 불일치,D3 원액값→희석제품 대입,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 측정농도 불일치 · D3 원액값→희석제품 대입
MIX849,MON 37500,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,출처: 원제 DB,근거 확보 실패,출처: 원제 DB,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 출처: 원제 DB
MIX856,Pseudo lilyl acetate,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,문서 접근 실패 (403),근거 확보 실패,문서 접근 실패 (403),N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 문서 접근 실패 (403)
MIX857,Terpinyl acetate,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://www.chemblink.com/MSDSFiles/80-26-2Sigma-Aldrich.pdf,,,해당없음(v5 ph_best 결측),Y,liquid,정보없음 - 문서상 pH 미기재,출처: 원제 SDS,정보없음 - 문서상 pH 미기재,출처: 원제 SDS,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 원제 SDS
MIX858,Methyl and propyl parabens,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://redox.com/wp-content/sds/2530.pdf,,,해당없음(v5 ph_best 결측),Y,,정보없음 - 문서상 pH 미기재,출처: 원제 SDS,정보없음 - 문서상 pH 미기재,출처: 원제 SDS,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 원제 SDS
MIX869,Methyl abietate,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://www.pfaltzandbauer.com/Files/SDSFile?fileName=M09920%20%20SDS%20%20062123.pdf,,,해당없음(v5 ph_best 결측),Y,liquid,정보없음 - 문서상 pH 미기재,출처: 제조사 SDS,정보없음 - 문서상 pH 미기재,출처: 제조사 SDS,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 제조사 SDS
MIX874,Tuberose concrete,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,출처: 제조사 SDS,근거 확보 실패,출처: 제조사 SDS,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 출처: 제조사 SDS
MIX950,Baccartol,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,liquid,근거 확보 실패,출처: 없음 - 검색결과 없음,근거 확보 실패,출처: 없음 - 검색결과 없음,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 출처: 없음 - 검색결과 없음
MIX96,Chemsico Pesticide Concentrate WI-N,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,검색결과 없음,근거 확보 실패,검색결과 없음,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 검색결과 없음
MIX976,"1,3-nonanediol acetate (mixed esters)",SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,liquid,근거 확보 실패,색인 오탐,근거 확보 실패,색인 오탐,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 색인 오탐
MIX98,Chemsico Pesticide Granules WI-N,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,granule,근거 확보 실패,검색결과 없음,근거 확보 실패,검색결과 없음,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 검색결과 없음
MIX984,Cedryl acetate,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://shop.perfumersapprentice.com/msds/6025.pdf,,,해당없음(v5 ph_best 결측),Y,,정보없음 - 문서상 pH 미기재,출처: 유통사 SDS,정보없음 - 문서상 pH 미기재,출처: 유통사 SDS,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 유통사 SDS
